logFC	logCPM	LR	PValue	FDR
HORVU.MOREX.r3.4HG0339220	0.290369563115074	0.0957488708694405	0.436404625354774	0.508862913972679	1
HORVU.MOREX.r3.3HG0278140	-0.232859021669095	4.21914634522353	0.436326390025133	0.50890090072891	1
HORVU.MOREX.r3.7HG0651500	-0.20410141063775	0.919628296325413	0.436269533835787	0.508928510024352	1
HORVU.MOREX.r3.2HG0185220	0.131014120258835	8.01380167491853	0.436127986060995	0.508997256674927	1
HORVU.MOREX.r3.2HG0185890	-0.138192109429431	6.96353024355595	0.436112688972536	0.509004687094645	1
HORVU.MOREX.r3.6HG0613350	0.134743416632488	3.90812678404411	0.435994386589437	0.509062157707788	1
HORVU.MOREX.r3.1HG0018620	0.19633622842874	3.75902551751966	0.435930384561972	0.509093254189744	1
HORVU.MOREX.r3.1HG0052730	-0.103704648506964	5.64772332851684	0.435873774100033	0.509120762084917	1
HORVU.MOREX.r3.3HG0327290	-0.103092777034741	5.01881702402815	0.435870598205804	0.50912230537681	1
HORVU.MOREX.r3.3HG0297700	0.474429405263862	1.44865292794686	0.435482368454815	0.509311022317798	1
HORVU.MOREX.r3.6HG0623700	0.182341655992545	4.23162434623133	0.435419758884418	0.509341467888207	1
HORVU.MOREX.r3.7HG0691940	-0.892896308687985	-3.1125970007294	0.43520593173516	0.509445470726508	1
HORVU.MOREX.r3.1HG0078170	-0.111060909128224	5.36697826660007	0.435038902615426	0.509526737103645	1
HORVU.MOREX.r3.2HG0126410	-0.121542578507023	4.58845990521818	0.434948586254318	0.509570688967899	1
HORVU.MOREX.r3.7HG0731220	-0.302358825497591	-0.493460228682119	0.434885964279933	0.509601167384905	1
HORVU.MOREX.r3.2HG0195020	0.156667759197345	2.54768304527826	0.434881776693621	0.509603205615679	1
HORVU.MOREX.r3.7HG0682460	0.119452597634668	3.99370424131466	0.434858482988546	0.509614543656088	1
HORVU.MOREX.r3.2HG0198790	0.419456560721814	-1.30247763995205	0.434825419365882	0.50963063788055	1
HORVU.MOREX.r3.6HG0548770	0.453864595141544	-0.649707518088939	0.434684776515724	0.509699107752396	1
HORVU.MOREX.r3.5HG0526910	-0.124942371719765	4.60690670323511	0.434650231145078	0.509715928081423	1
HORVU.MOREX.r3.1HG0053630	0.273137072058353	1.47786430830932	0.434441219612096	0.509817717392318	1
HORVU.MOREX.r3.1HG0093030	-0.133829226199089	8.14970199165696	0.434171346346815	0.509949198534897	1
HORVU.MOREX.r3.2HG0177990	-0.382106961104854	0.518262599259199	0.434119702282683	0.50997436599049	1
HORVU.MOREX.r3.5HG0426520	-0.129317849605075	5.35495573925554	0.43398738662226	0.510038856548281	1
HORVU.MOREX.r3.3HG0292280	0.113916177178592	6.44606115433865	0.433812410043036	0.510124161658946	1
HORVU.MOREX.r3.7HG0747450	0.555289654989426	-2.31523917939999	0.433741918008689	0.510158535119228	1
HORVU.MOREX.r3.4HG0388540	-0.158046828111959	3.40928297297176	0.433651154890168	0.510202799102467	1
HORVU.MOREX.r3.5HG0523120	-0.894065858677021	-3.45867435102739	0.433632462428699	0.510211915995599	1
HORVU.MOREX.r3.4HG0400860	-0.163794996250415	7.5217760251947	0.433626460728931	0.510214843270442	1
HORVU.MOREX.r3.6HG0550780	0.132637497678876	3.16714799767546	0.433609935730678	0.510222903339122	1
HORVU.MOREX.r3.1HG0072920	0.119626581059617	3.4180542632832	0.433584699111337	0.5102352129263	1
HORVU.MOREX.r3.7HG0667880	0.13827145984432	4.94672014665928	0.433547481409619	0.51025336742589	1
HORVU.MOREX.r3.6HG0574430	-0.280168145303314	-0.131242366759454	0.433355018606065	0.510347267082552	1
HORVU.MOREX.r3.5HG0518210	-0.18709319311193	4.0275655565493	0.433298612327523	0.510374792505998	1
HORVU.MOREX.r3.6HG0604220	-0.140907521312131	3.04621211379754	0.433297899569182	0.510375140337877	1
HORVU.MOREX.r3.4HG0347000	-0.134573930986848	6.12487891631793	0.433265914047986	0.51039074995498	1
HORVU.MOREX.r3.4HG0395160	0.148935423908355	3.70970882971885	0.433225053501835	0.510410691975078	1
HORVU.MOREX.r3.4HG0354120	0.199170137453497	3.44219483479704	0.433013207485674	0.5105141051958	1
HORVU.MOREX.r3.6HG0624670	-0.803475394515636	-3.45653636684126	0.432927666997759	0.510555872296721	1
HORVU.MOREX.r3.2HG0147190	-0.106946943310001	5.31485506375541	0.43292378499901	0.510557767911705	1
HORVU.MOREX.r3.3HG0293360	0.846102564740368	-1.29704034824966	0.432881752063967	0.51057829375265	1
HORVU.MOREX.r3.6HG0634040	-0.137294327286129	2.9293377156837	0.432536943129298	0.510746727382722	1
HORVU.MOREX.r3.4HG0407110	-0.11640844417469	4.0965807056213	0.432332964373609	0.510846413012195	1
HORVU.MOREX.r3.7HG0711950	0.181358544044957	4.80437636770356	0.432300528462598	0.510862267738452	1
HORVU.MOREX.r3.6HG0629790	-0.159848491979275	8.00771539596892	0.432168460790493	0.510926831429538	1
HORVU.MOREX.r3.2HG0170550	-0.137687156954834	6.07051099408006	0.432136603445997	0.510942407588717	1
HORVU.MOREX.r3.4HG0334610	0.170765787560177	8.92019540624034	0.43213012889305	0.510945573322451	1
HORVU.MOREX.r3.5HG0437490	-0.181740280935212	1.75052091450981	0.432123164415559	0.510948978642789	1
HORVU.MOREX.r3.1HG0088540	0.512585793694803	-2.67026762945866	0.432084547093186	0.51096786151233	1
HORVU.MOREX.r3.5HG0522350	-0.282527939395661	-0.0807142891425008	0.432056199741433	0.510981723401591	1
HORVU.MOREX.r3.1HG0021570	-0.460637065932543	-1.70898661081047	0.431850707713413	0.511082228726558	1
HORVU.MOREX.r3.3HG0247910	0.131681814120854	3.17603891037905	0.431684226554358	0.51116367910137	1
HORVU.MOREX.r3.3HG0304330	0.114320048723644	4.98835908635014	0.431492829538154	0.511257347269805	1
HORVU.MOREX.r3.4HG0392440	0.240887565597072	7.43863656460404	0.431395656349366	0.511304914433373	1
HORVU.MOREX.r3.2HG0106750	0.152677297469763	2.78659595040145	0.431393813248417	0.511305816722226	1
HORVU.MOREX.r3.5HG0537420	-0.553297501410959	-2.95490477618062	0.431110337650028	0.511444624869329	1
HORVU.MOREX.r3.6HG0572070	0.130773666690088	9.04246448036726	0.430809560644803	0.511591976343815	1
HORVU.MOREX.r3.5HG0500640	0.122263799131379	7.4139301580841	0.430590244705556	0.511699466225363	1
HORVU.MOREX.r3.2HG0126300	-0.273272606254547	0.0556936116078148	0.430381014479905	0.511802049462021	1
HORVU.MOREX.r3.2HG0114240	-0.118029848304245	6.18995397456263	0.430142631023955	0.511918969678025	1
HORVU.MOREX.r3.5HG0427440	0.205794177677977	3.06077536655664	0.429952436420121	0.512012287886873	1
HORVU.MOREX.r3.2HG0163390	-0.13941331667073	4.59017709921112	0.429903540138358	0.512036283417903	1
HORVU.MOREX.r3.2HG0101260	0.204769491253342	1.39747347617724	0.429837370333296	0.512068758924871	1
HORVU.MOREX.r3.4HG0377890	-0.125944797042253	6.5958674411659	0.429820704251767	0.512076939041633	1
HORVU.MOREX.r3.7HG0735110	-0.168529091317986	5.49083105788691	0.429746189295784	0.512113515561689	1
HORVU.MOREX.r3.3HG0234730	0.302618891493764	-0.450880762920007	0.429701134485663	0.512135633431034	1
HORVU.MOREX.r3.7HG0649190	0.322258039603999	-0.0423916178593106	0.429659200673456	0.512156220660001	1
HORVU.MOREX.r3.1HG0056500	-0.23438654124458	1.15709729476347	0.429490141557921	0.512239234092826	1
HORVU.MOREX.r3.3HG0221040	0.114385777921506	6.73628232129492	0.429483818791383	0.512242339226478	1
HORVU.MOREX.r3.6HG0605460	0.215682756686372	1.11037151696285	0.429456460475862	0.512255775371329	1
HORVU.MOREX.r3.1HG0076540	0.108890646859133	5.69247759663769	0.429287865295715	0.512338588901946	1
HORVU.MOREX.r3.4HG0394150	-0.16615328785338	2.25324763063951	0.429047554616539	0.512456669090757	1
HORVU.MOREX.r3.4HG0361660	0.130178300095823	7.2284657857684	0.428974406016509	0.51249262111355	1
HORVU.MOREX.r3.6HG0541780	-0.428654541078518	-1.98828476654828	0.428858678660094	0.512549509243511	1
HORVU.MOREX.r3.2HG0212840	0.335144772101866	1.28080257278497	0.428737881798189	0.512608901091489	1
HORVU.MOREX.r3.3HG0224880	-0.164845071409021	2.88629917044842	0.428690908547721	0.512631999523435	1
HORVU.MOREX.r3.7HG0685540	0.107639041739009	7.78378131465887	0.428676412545222	0.512639128092829	1
HORVU.MOREX.r3.4HG0334880	0.145952163661175	4.09413970482831	0.42863337179709	0.512660294870987	1
HORVU.MOREX.r3.6HG0624650	0.323160652604677	4.48582911279343	0.428626191100278	0.512663826375049	1
HORVU.MOREX.r3.3HG0249710	-0.116647399738355	4.4379788064819	0.428604475227822	0.512674506611297	1
HORVU.MOREX.r3.5HG0521630	0.345041882726161	0.896968778588683	0.428497565210746	0.51272709241641	1
HORVU.MOREX.r3.3HG0266450	-0.173348269087804	2.92016799518949	0.428440402598756	0.512755212821904	1
HORVU.MOREX.r3.1HG0093520	-0.407697910715005	0.426740225835107	0.428365746072588	0.512791943167052	1
HORVU.MOREX.r3.6HG0545980	-0.12638428583852	6.54535818504209	0.428259200988848	0.512844370316974	1
HORVU.MOREX.r3.2HG0120250	0.893055610313848	-3.45821719637105	0.428165212353592	0.512890626606158	1
HORVU.MOREX.r3.5HG0536980	0.893055610313848	-3.45821719637105	0.428165212353592	0.512890626606158	1
HORVU.MOREX.r3.6HG0633840	0.893055610313848	-3.45821719637105	0.428165212353592	0.512890626606158	1
HORVU.MOREX.r3.6HG0543940	0.118700028706451	5.8146184135888	0.428066093000053	0.512939415822395	1
HORVU.MOREX.r3.7HG0671550	0.170453556714011	4.05340271981097	0.4280650891434	0.512939909988946	1
HORVU.MOREX.r3.1HG0019350	-0.702878697908526	-2.00737915715659	0.427955376516762	0.512993922996757	1
HORVU.MOREX.r3.7HG0751090	0.901648696624707	-2.62349204056367	0.427943226887059	0.512999905031573	1
HORVU.MOREX.r3.3HG0266190	-0.10570024155806	5.95058570047897	0.427759036134054	0.513090608701113	1
HORVU.MOREX.r3.2HG0165190	-0.105922641619864	6.06481813087262	0.427734404014281	0.513102740759434	1
HORVU.MOREX.r3.3HG0327900	0.122499081289359	4.40634421512152	0.427632071420572	0.513153147973938	1
HORVU.MOREX.r3.7HG0718130	-0.111879992709685	5.38052878492686	0.427563842501424	0.51318676110976	1
HORVU.MOREX.r3.7HG0745080	-0.145107652397116	6.8660165749247	0.427454969283346	0.513240405683886	1
HORVU.MOREX.r3.5HG0533440	0.323716475178406	-1.00486447736263	0.427429328657465	0.513253040884224	1
HORVU.MOREX.r3.1HG0036660	-0.12479280799843	6.12299607960281	0.427367878295293	0.513283324626122	1
HORVU.MOREX.r3.1HG0091610	-0.105844287838622	7.34210526260638	0.427317974480982	0.513307920327427	1
HORVU.MOREX.r3.3HG0245590	-0.323429408222643	0.670877077955155	0.4272713922877	0.513330880777292	1
HORVU.MOREX.r3.4HG0408630	0.138645856380649	3.24349692727192	0.427207992024449	0.513362133755583	1
HORVU.MOREX.r3.4HG0384170	0.890555324438959	-3.458508770374	0.426589425489214	0.513667228149461	1
HORVU.MOREX.r3.7HG0659680	0.890555324438959	-3.458508770374	0.426589425489214	0.513667228149461	1
HORVU.MOREX.r3.2HG0130620	-0.146386371037577	9.21973450215772	0.426557446589243	0.513683009618883	1
HORVU.MOREX.r3.7HG0751060	-0.898042049652165	-3.45632178639826	0.426553276548868	0.513685067580656	1
HORVU.MOREX.r3.2HG0206580	0.150634558179244	8.4390967119492	0.426532464023296	0.513695339010386	1
HORVU.MOREX.r3.3HG0234530	0.211325717411087	0.747818892070178	0.425745558446204	0.514083956367476	1
HORVU.MOREX.r3.3HG0308590	-0.369900610867292	0.935685370939108	0.425745499303943	0.514083985594424	1
HORVU.MOREX.r3.6HG0582880	-0.116111454365189	5.27628744878362	0.425700091323378	0.51410642618442	1
HORVU.MOREX.r3.7HG0728630	0.223676357564766	3.84610571240602	0.425632474833549	0.51413984536548	1
HORVU.MOREX.r3.7HG0706770	0.118038336894112	6.16707480724611	0.425581574402742	0.514165005197626	1
HORVU.MOREX.r3.6HG0620770	-0.195464801598788	3.09897039831527	0.425383775410603	0.514262796631661	1
HORVU.MOREX.r3.3HG0316900	0.269555264799441	1.22912478516115	0.425319258196803	0.514294700825037	1
HORVU.MOREX.r3.3HG0285570	-0.156772052368642	7.75086883688217	0.425210521369991	0.514348479718296	1
HORVU.MOREX.r3.3HG0247830	-0.124891827583716	3.70467895844191	0.425208096479771	0.514349679128495	1
HORVU.MOREX.r3.3HG0240980	0.119713887091527	4.23014357446448	0.425098509712535	0.514403888520591	1
HORVU.MOREX.r3.7HG0644560	0.381880448798862	-0.909968312516994	0.424827804021363	0.514537841458346	1
HORVU.MOREX.r3.6HG0611280	0.332029995039311	1.61833857584445	0.424703687034823	0.514599278435201	1
HORVU.MOREX.r3.6HG0574600	-0.10802210724251	4.84553709461457	0.424414825550528	0.514742312237822	1
HORVU.MOREX.r3.5HG0459530	-0.924671677569391	-2.97188350785978	0.424279903427403	0.514809144570574	1
HORVU.MOREX.r3.6HG0605750	0.108815652466943	4.37475246667482	0.42417025351682	0.514863469713079	1
HORVU.MOREX.r3.3HG0322580	-0.400497656603191	0.524395883206687	0.424077296086061	0.514909532537285	1
HORVU.MOREX.r3.7HG0730530	0.138860436003835	6.65598370485825	0.423959483299569	0.5149679221676	1
HORVU.MOREX.r3.1HG0075260	0.359272719956478	3.00615640419606	0.423936698382633	0.514979216017602	1
HORVU.MOREX.r3.1HG0073600	-0.12800599350944	3.5213395638128	0.423135019762171	0.515376861173751	1
HORVU.MOREX.r3.6HG0616070	0.476699460234029	-0.775945368364363	0.423013148405449	0.515437358214545	1
HORVU.MOREX.r3.1HG0047910	0.343161616266043	-0.918586717301646	0.422998961396295	0.515444401463267	1
HORVU.MOREX.r3.3HG0298190	-0.140194608880893	3.44696526120245	0.422993077780307	0.51544732247853	1
HORVU.MOREX.r3.2HG0186020	0.296094291304888	-0.802662013231716	0.422934451429394	0.515476430047381	1
HORVU.MOREX.r3.3HG0302050	-0.132154930245147	3.69604987091893	0.4228517929759	0.515517474262616	1
HORVU.MOREX.r3.2HG0204320	0.165712638614158	3.2485859937247	0.422768126367401	0.515559024892391	1
HORVU.MOREX.r3.1HG0063450	-0.187929147733787	9.01702612590107	0.422768083903406	0.515559045982406	1
HORVU.MOREX.r3.4HG0338530	-0.794180564260976	-3.45576137254962	0.422484490428732	0.515699928116689	1
HORVU.MOREX.r3.6HG0611250	0.132862712357909	5.54830228006989	0.422411923525154	0.515735988344028	1
HORVU.MOREX.r3.2HG0112160	0.3605917765796	-0.328415054230979	0.422343952761586	0.515769768635939	1
HORVU.MOREX.r3.6HG0580100	-0.121852633341755	5.36255752529957	0.422120761511183	0.515880718018301	1
HORVU.MOREX.r3.5HG0463110	-0.188638510403819	2.26427174445113	0.422089168700699	0.515896426317664	1
HORVU.MOREX.r3.2HG0139400	-0.467618561495665	-0.981389685147911	0.422010966912111	0.515935312719314	1
HORVU.MOREX.r3.3HG0319350	-0.158243594545184	5.91673750584273	0.421979677165092	0.515950873206116	1
HORVU.MOREX.r3.3HG0295050	0.917759494202043	-3.45123599240045	0.421964453578718	0.515958444238799	1
HORVU.MOREX.r3.3HG0311700	0.917759494202043	-3.45123599240045	0.421964453578718	0.515958444238799	1
HORVU.MOREX.r3.4HG0352050	0.917759494202043	-3.45123599240045	0.421964453578718	0.515958444238799	1
HORVU.MOREX.r3.4HG0417490	0.917759494202043	-3.45123599240045	0.421964453578718	0.515958444238799	1
HORVU.MOREX.r3.7HG0658960	0.917759494202043	-3.45123599240045	0.421964453578718	0.515958444238799	1
HORVU.MOREX.r3.1HG0002670	0.715857500408924	-0.987797827307424	0.421890132748347	0.515995408451648	1
HORVU.MOREX.r3.7HG0700760	0.132079552029052	8.15165018537949	0.42180335319722	0.516038574993651	1
HORVU.MOREX.r3.5HG0532220	-0.160602298676599	6.51170262210467	0.421770916137419	0.51605471170277	1
HORVU.MOREX.r3.1HG0053270	-0.123216881764938	4.03369394477547	0.421606691345557	0.516136423392853	1
HORVU.MOREX.r3.4HG0335820	-0.104937213027692	4.85155602340801	0.421576175364001	0.516151609417637	1
HORVU.MOREX.r3.1HG0036390	-0.129122335206182	7.91931182028929	0.421496998881295	0.516191014580524	1
HORVU.MOREX.r3.2HG0110780	0.293074412535333	-0.724049938010737	0.421438680835358	0.516220042120416	1
HORVU.MOREX.r3.1HG0002630	0.283864230342688	0.625693616450112	0.421303401670258	0.516287387697734	1
HORVU.MOREX.r3.2HG0139560	-0.21492561152905	4.51305387069596	0.421248273057593	0.51631483659922	1
HORVU.MOREX.r3.1HG0033730	-0.688768500448959	-2.25318251718286	0.421121490166822	0.516377972327641	1
HORVU.MOREX.r3.2HG0117400	0.12710074118551	7.17913866145513	0.421076633211442	0.516400313565004	1
HORVU.MOREX.r3.1HG0024380	-0.392271355182978	1.04407872405308	0.420953283142497	0.51646175742124	1
HORVU.MOREX.r3.4HG0389500	-0.216934129083855	2.83933459643486	0.420937581473585	0.516469579745979	1
HORVU.MOREX.r3.3HG0300080	-0.143971028806659	3.48429529289871	0.420886967602508	0.516494796192499	1
HORVU.MOREX.r3.1HG0034310	0.879938904276739	-3.45928289220159	0.42066496358353	0.516605426751006	1
HORVU.MOREX.r3.5HG0513530	0.879938904276739	-3.45928289220159	0.42066496358353	0.516605426751006	1
HORVU.MOREX.r3.6HG0552470	0.879938904276739	-3.45928289220159	0.42066496358353	0.516605426751006	1
HORVU.MOREX.r3.2HG0100890	-0.141420835495731	4.77418568947315	0.420256815037124	0.516808926375771	1
HORVU.MOREX.r3.3HG0231080	-0.150477323547225	3.67225670181168	0.420145608465521	0.516864397419194	1
HORVU.MOREX.r3.3HG0246530	-0.194476051584967	2.4217870621188	0.420079474183826	0.516897390859643	1
HORVU.MOREX.r3.2HG0111750	-0.138745376068064	4.44841018986448	0.420065913897545	0.516904156346764	1
HORVU.MOREX.r3.3HG0234800	0.112304513438702	5.34154647611676	0.420064712798574	0.516904755605572	1
HORVU.MOREX.r3.4HG0418720	-0.243036780930527	0.316007580377214	0.420040471800221	0.516916850315914	1
HORVU.MOREX.r3.2HG0181840	0.150743627254525	5.81996794575255	0.419594257680162	0.517139571236916	1
HORVU.MOREX.r3.2HG0104740	-0.437860782345301	8.25228064345162	0.419470043141473	0.517201600928981	1
HORVU.MOREX.r3.1HG0032930	-0.184286358737935	4.07593694155925	0.419398708250416	0.517237229716294	1
HORVU.MOREX.r3.4HG0331850	-0.172513420177871	2.79287807890654	0.419294387312431	0.517289341395569	1
HORVU.MOREX.r3.5HG0530790	0.187759230077984	5.49839990586978	0.419243692121853	0.517314668603395	1
HORVU.MOREX.r3.5HG0470480	0.17847441670015	3.47207865853968	0.419225907669501	0.517323554192355	1
HORVU.MOREX.r3.3HG0257310	0.106234724905721	6.32231124960589	0.419117537278424	0.51737770472539	1
HORVU.MOREX.r3.7HG0742080	0.250155594479914	1.12410117913834	0.419036291993089	0.517418307898067	1
HORVU.MOREX.r3.5HG0494570	-0.106905778276232	7.17591375064147	0.418994191838387	0.517439350083504	1
HORVU.MOREX.r3.4HG0413610	-0.230306568003902	0.380558935243697	0.418877841232329	0.517497511378457	1
HORVU.MOREX.r3.6HG0622050	0.284089111785559	-0.124484705905472	0.418872911999496	0.517499975654475	1
HORVU.MOREX.r3.7HG0749430	0.279659624520233	0.286616252381398	0.418792334218882	0.517540261897508	1
HORVU.MOREX.r3.2HG0185210	-0.128860276098126	5.15057800636971	0.41877479731663	0.517549030501079	1
HORVU.MOREX.r3.1HG0078160	-0.118090400404832	4.20936611026995	0.418720259665549	0.517576301465474	1
HORVU.MOREX.r3.3HG0313930	0.130879781413814	4.89198279023234	0.418694502415867	0.517589181976474	1
HORVU.MOREX.r3.1HG0010640	-1.37038106995569	-2.45987584100372	0.418605119162581	0.517633884508534	1
HORVU.MOREX.r3.3HG0312490	0.175994009177689	2.49074499343098	0.418575314917774	0.517648791772445	1
HORVU.MOREX.r3.6HG0613430	0.243362086702155	1.48705548868292	0.418410682588686	0.517731149905364	1
HORVU.MOREX.r3.7HG0723590	-0.120125508083629	5.41989478669902	0.418337212850325	0.517767910920414	1
HORVU.MOREX.r3.2HG0187800	0.108071194975532	4.8015969646277	0.418271706104164	0.517800691466754	1
HORVU.MOREX.r3.5HG0502470	-0.772803366891129	-2.86528574753513	0.418268350896533	0.517802370560373	1
HORVU.MOREX.r3.6HG0586690	-0.13486130059143	3.49740829775061	0.418233571500872	0.51781977626387	1
HORVU.MOREX.r3.1HG0058970	0.107739457099987	5.23903943172233	0.418054061306943	0.517909630295862	1
HORVU.MOREX.r3.5HG0510230	0.734701568816635	-2.34392993858834	0.417945198179266	0.517964135184894	1
HORVU.MOREX.r3.2HG0168560	0.186325555290898	4.05183407050176	0.417941686743404	0.517965893435529	1
HORVU.MOREX.r3.5HG0535420	0.110451361575986	4.62127239663804	0.417900648122174	0.517986443122689	1
HORVU.MOREX.r3.7HG0653910	-0.658867257517751	-0.381305225270603	0.417872755837198	0.518000410727524	1
HORVU.MOREX.r3.4HG0349170	0.206269682087936	1.72024509590033	0.417689031861861	0.518092430604319	1
HORVU.MOREX.r3.6HG0630420	0.121600296860348	3.58309090300777	0.417668425453091	0.518102753306883	1
HORVU.MOREX.r3.1HG0068370	-0.609059637497605	-2.51080352178929	0.417488722309794	0.518192790221522	1
HORVU.MOREX.r3.2HG0097930	-0.865240696360192	-3.46105644027841	0.417304880933704	0.518284928948838	1
HORVU.MOREX.r3.3HG0239650	-0.865240696360192	-3.46105644027841	0.417304880933704	0.518284928948838	1
HORVU.MOREX.r3.7HG0685760	-0.865240696360192	-3.46105644027841	0.417304880933704	0.518284928948838	1
HORVU.MOREX.r3.1HG0015170	0.114908536257339	6.28560600072442	0.417072167981317	0.518401602687233	1
HORVU.MOREX.r3.2HG0129120	0.384615206527995	-0.532291748906724	0.416853474964766	0.518511289392941	1
HORVU.MOREX.r3.7HG0749360	0.127834052887164	7.97936525502992	0.416654312804269	0.518611215762075	1
HORVU.MOREX.r3.3HG0286660	-0.435215844273844	0.935358454377519	0.416429639820421	0.518723982390742	1
HORVU.MOREX.r3.1HG0024030	-0.221246883981129	1.31583031749932	0.416384477258479	0.518746655336606	1
HORVU.MOREX.r3.7HG0723160	-0.614470306589376	-2.23967743448448	0.416049199549024	0.518915029169093	1
HORVU.MOREX.r3.1HG0086010	0.163122117827532	4.38719873229696	0.416045996270213	0.518916638293823	1
HORVU.MOREX.r3.3HG0301300	0.254292550585229	-0.301383596106146	0.415904170791937	0.518987891239656	1
HORVU.MOREX.r3.6HG0612470	-0.122119639647729	4.29364496176921	0.415732206467297	0.519074308981525	1
HORVU.MOREX.r3.2HG0128860	-0.877728792543505	-3.45760845981198	0.415720462700621	0.519080211534389	1
HORVU.MOREX.r3.2HG0154460	-0.877728792543505	-3.45760845981198	0.415720462700621	0.519080211534389	1
HORVU.MOREX.r3.2HG0202150	0.143773402412321	4.07941440061962	0.415711635911705	0.519084648058213	1
HORVU.MOREX.r3.2HG0188940	0.140510571074325	3.40449937062064	0.415699152201009	0.519090922739221	1
HORVU.MOREX.r3.6HG0629490	0.334113176828638	-1.58994894179761	0.415582221836768	0.519149701863895	1
HORVU.MOREX.r3.2HG0114290	0.127674314150162	5.79813001287336	0.415526831763032	0.519177549701755	1
HORVU.MOREX.r3.1HG0045660	-0.702373143369097	2.18878880206988	0.415427397001729	0.519227547978952	1
HORVU.MOREX.r3.6HG0606570	-0.184105484027315	8.07882696424602	0.415113720329259	0.519385327949726	1
HORVU.MOREX.r3.4HG0405380	-0.181496879019116	2.29508570978507	0.415072563548649	0.519406036149795	1
HORVU.MOREX.r3.4HG0342980	-0.153866630193392	3.86187732403585	0.41504562292228	0.519419592221311	1
HORVU.MOREX.r3.2HG0193290	-0.112166330531058	5.37348338330885	0.414967251261896	0.519459031066968	1
HORVU.MOREX.r3.5HG0494110	-0.328976985045767	-0.27680938318492	0.414946091937971	0.519469679943236	1
HORVU.MOREX.r3.6HG0570040	0.205877578834398	7.88494937146371	0.414874375783256	0.519505775469312	1
HORVU.MOREX.r3.7HG0692610	-0.166281155589968	6.55789821725096	0.414837433370998	0.519524370712547	1
HORVU.MOREX.r3.5HG0517590	-0.139005647561136	7.01468432593126	0.41473893547203	0.519573956102782	1
HORVU.MOREX.r3.3HG0328220	-0.217887700729887	3.66496561323193	0.41451530499393	0.51968656613313	1
HORVU.MOREX.r3.1HG0077200	0.404912745761191	-1.97544107489107	0.414410676368008	0.519739267055423	1
HORVU.MOREX.r3.7HG0634490	0.179042663053746	2.08315890192381	0.41421699077115	0.519836850371687	1
HORVU.MOREX.r3.2HG0140960	0.135562653719433	2.94941974937301	0.414170287064485	0.519860385615281	1
HORVU.MOREX.r3.6HG0595920	-0.198124034873637	3.1906581974097	0.414005135379243	0.519943625008027	1
HORVU.MOREX.r3.7HG0669710	0.511967313111058	-1.85994735674048	0.413973097311705	0.519959775483858	1
HORVU.MOREX.r3.3HG0252270	0.989733664085724	-0.596618232566642	0.413786295721653	0.520053960267172	1
HORVU.MOREX.r3.5HG0481310	0.101386898856983	6.28378206101389	0.413755737979365	0.520069370246702	1
HORVU.MOREX.r3.6HG0568070	0.115058093180914	6.92472672024656	0.413694454746079	0.520100277224532	1
HORVU.MOREX.r3.5HG0467230	-0.117423791523242	5.9168111832224	0.413434376522993	0.520231478515588	1
HORVU.MOREX.r3.7HG0659730	0.114885948478883	4.32461398783854	0.413135636298936	0.520382255569735	1
HORVU.MOREX.r3.7HG0678440	0.341364516912043	-1.14064326693715	0.413122610956545	0.520388831337377	1
HORVU.MOREX.r3.3HG0280440	-0.102475778360038	4.77499455605851	0.413103064637523	0.520398699456652	1
HORVU.MOREX.r3.3HG0272160	0.142926593989027	5.74109462088174	0.413075697548292	0.520412516510152	1
HORVU.MOREX.r3.2HG0140170	0.161825470386951	4.38874873551723	0.412996247728408	0.520452632676442	1
HORVU.MOREX.r3.5HG0526940	-0.110780433964209	6.404425201916	0.412957882101487	0.520472006376348	1
HORVU.MOREX.r3.4HG0331540	0.154603899970107	2.92264562306222	0.412896906260794	0.520502800295901	1
HORVU.MOREX.r3.5HG0440150	0.162074691675845	4.07209735244672	0.412894235666212	0.520504149068652	1
HORVU.MOREX.r3.6HG0581160	0.132419781950711	5.20746166688888	0.412869154298718	0.520516816610335	1
HORVU.MOREX.r3.3HG0271560	0.249680122124099	-0.0384372359381737	0.412752645883672	0.520575667229374	1
HORVU.MOREX.r3.5HG0426410	0.451629043441483	0.499233311950476	0.412692799043388	0.520605901570023	1
HORVU.MOREX.r3.2HG0159730	1.15933426303438	-2.65422865369821	0.41259941397669	0.520653085451108	1
HORVU.MOREX.r3.1HG0009450	-0.856552390792795	-3.46177215754292	0.412473797698924	0.520716566421446	1
HORVU.MOREX.r3.3HG0300570	-0.856552390792795	-3.46177215754292	0.412473797698924	0.520716566421446	1
HORVU.MOREX.r3.7HG0731610	-0.856552390792795	-3.46177215754292	0.412473797698924	0.520716566421446	1
HORVU.MOREX.r3.7HG0748630	-0.170683969028007	3.06624547882127	0.412353811972061	0.520777214708225	1
HORVU.MOREX.r3.3HG0323570	-0.140159544405719	3.75449298521995	0.412323649594487	0.520792462619473	1
HORVU.MOREX.r3.7HG0696960	-0.130676206849371	6.6384930318328	0.412313949419755	0.520797366491917	1
HORVU.MOREX.r3.3HG0236000	-0.14611122845151	3.24431347454681	0.412273276079042	0.520817929572947	1
HORVU.MOREX.r3.2HG0213520	-0.516479192411484	-1.52688301822371	0.412082302754846	0.520914498457468	1
HORVU.MOREX.r3.7HG0666010	0.122671084087914	5.45527656389707	0.411943943025452	0.520984482130855	1
