"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HORVU.MOREX.r3.3HG0305530",748.443113564205,1.02909390354786e-06,0.0014426775322169,0.775801285346892,0.999875898879627
"HORVU.MOREX.r3.3HG0305540",2791.22628095349,-3.38400474799202e-06,0.00144268658892377,0.217784852263069,0.999875898879627
"HORVU.MOREX.r3.3HG0305550",53.9431327005594,-1.57699801464991e-07,0.00144268818232704,0.94122285170629,0.999875898879627
"HORVU.MOREX.r3.3HG0305560",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305570",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305600",1061.77402178498,1.30379678814793e-06,0.00144264232032194,0.834452327063649,0.999875898879627
"HORVU.MOREX.r3.3HG0305630",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305640",3368.58479055209,-6.43572072488039e-07,0.00144267089377633,0.87519195097512,0.999875898879627
"HORVU.MOREX.r3.3HG0305690",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305700",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305730",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305770",209.772975867018,1.82170960371371e-06,0.00144268481098533,0.51461606975463,0.999875898879627
"HORVU.MOREX.r3.3HG0305780",96.9745513002405,1.24162039936623e-06,0.00144267844317285,0.722767132260616,0.999875898879627
"HORVU.MOREX.r3.3HG0305790",504.695428001171,5.26150579249493e-06,0.00144266406205596,0.3019020475458,0.999875898879627
"HORVU.MOREX.r3.3HG0305800",355.805643635043,-1.21617759633604e-05,0.00144271406457695,0.345514455134372,0.999875898879627
"HORVU.MOREX.r3.3HG0305810",1623.88966074209,-6.22760000949952e-06,0.00144266563312279,0.222189926176653,0.999875898879627
"HORVU.MOREX.r3.3HG0305820",516.34141341014,-5.77594026482011e-06,0.00144264265147236,0.37188845118109,0.999875898879627
"HORVU.MOREX.r3.3HG0305830",1.2298248102254,-4.46987291668407e-07,0.001442694931113,0.233794569301574,NA
"HORVU.MOREX.r3.3HG0305860",968.854937997194,3.65307633638012e-06,0.00144263358071607,0.591501374333624,0.999875898879627
"HORVU.MOREX.r3.3HG0305870",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305900",45.1517199012363,8.38671575990397e-07,0.00144269211600449,0.575256168435566,0.999875898879627
"HORVU.MOREX.r3.3HG0305930",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305940",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305950",35.588591412758,-3.53253660580344e-07,0.00144268803722749,0.873295361779656,0.999875898879627
"HORVU.MOREX.r3.3HG0305960",736.533453442689,-1.85284109046817e-06,0.00144262068309628,0.799908892401723,0.999875898879627
"HORVU.MOREX.r3.3HG0305970",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305980",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0305990",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306000",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306010",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306030",116.082934357802,-2.90285483794414e-06,0.0014426770548928,0.437458154266109,0.999875898879627
"HORVU.MOREX.r3.3HG0306040",35588.8563991443,4.64146658919357e-06,0.001442677522008,0.238626587122283,0.999875898879627
"HORVU.MOREX.r3.3HG0306050",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306060",674.526980895439,5.46751617949671e-06,0.0014426567702525,0.330118354818414,0.999875898879627
"HORVU.MOREX.r3.3HG0306100",5.73002343608854,3.90824674348713e-07,0.00144269421108824,0.623790856446221,NA
"HORVU.MOREX.r3.3HG0306120",406.243166723335,1.17072133474988e-07,0.00144266315326201,0.982109592169562,0.999875898879627
"HORVU.MOREX.r3.3HG0306130",327.480591732943,1.07078591785713e-07,0.00144268654429427,0.971693545264806,0.999875898879627
"HORVU.MOREX.r3.3HG0306150",505.519228541886,-2.45795462902821e-06,0.00144268021400034,0.466163791876172,0.999875898879627
"HORVU.MOREX.r3.3HG0306160",0.247435387207792,-1.83486345653747e-07,0.00144269499645926,0.675329651310747,NA
"HORVU.MOREX.r3.3HG0306170",710.640340221234,5.37509775429004e-06,0.00144266914441096,0.2564076462304,0.999875898879627
"HORVU.MOREX.r3.3HG0306180",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306200",3711.37011752814,1.71820376719082e-06,0.0014426753151302,0.65548153617211,0.999875898879627
"HORVU.MOREX.r3.3HG0306210",2157.88393930807,3.91417740745959e-06,0.00144263773969747,0.553315661104343,0.999875898879627
"HORVU.MOREX.r3.3HG0306220",239.226147332486,-6.51600919007701e-07,0.00144265343502931,0.904266185899063,0.999875898879627
"HORVU.MOREX.r3.3HG0306240",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306260",118.593743112087,3.56972991085081e-07,0.00144267931372196,0.917457374434448,0.999875898879627
"HORVU.MOREX.r3.3HG0306270",190.155059719368,6.0582474938826e-06,0.00144266855856713,0.214185568019682,0.999875898879627
"HORVU.MOREX.r3.3HG0306300",28.7718030818712,-2.16858892998239e-06,0.00144268756318826,0.374918600952546,0.999875898879627
"HORVU.MOREX.r3.3HG0306320",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306330",2.39538425827029,-2.75091524323704e-08,0.00144269409559889,0.972155467951557,NA
"HORVU.MOREX.r3.3HG0306340",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306370",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306380",33.3754476782533,1.24493068149767e-06,0.0014426878229409,0.594103513012622,0.999875898879627
"HORVU.MOREX.r3.3HG0306390",0.846819877750495,-2.12025585966397e-07,0.00144269485154212,0.59816382785294,NA
"HORVU.MOREX.r3.3HG0306410",26.4989712335068,2.01916634012385e-06,0.00144268680078661,0.427928519694271,0.999875898879627
"HORVU.MOREX.r3.3HG0306420",67.0787099682446,6.70974038056306e-06,0.00144268385485894,0.0709037467245497,0.999875898879627
"HORVU.MOREX.r3.3HG0306430",1924.58084237099,9.21733936560335e-07,0.00144267491400569,0.812621746431363,0.999875898879627
"HORVU.MOREX.r3.3HG0306440",139.54688931239,1.50850837007452e-06,0.00144268469055199,0.589990122502835,0.999875898879627
"HORVU.MOREX.r3.3HG0306490",38.8974837813044,1.51738736554752e-07,0.00144269453588108,0.81056201166274,0.999875898879627
"HORVU.MOREX.r3.3HG0306540",64.2629986233468,-3.87395368374441e-06,0.00144268436051064,0.210804095088121,0.999875898879627
"HORVU.MOREX.r3.3HG0306550",0.142681948220409,-1.67334023369652e-07,0.00144269499085188,0.835691158998516,NA
"HORVU.MOREX.r3.3HG0306590",0.64132419529541,-6.91666202086405e-08,0.00144269485428348,0.852121020108318,NA
"HORVU.MOREX.r3.3HG0306600",867.46489518622,-8.13672657249061e-06,0.001442678568084,0.0705548246724834,0.999875898879627
"HORVU.MOREX.r3.3HG0306610",1969.68209836468,5.41745784489177e-06,0.00144264639878617,0.38542475552198,0.999875898879627
"HORVU.MOREX.r3.3HG0306620",78.0350601160238,-2.48953912870635e-06,0.00144268615284217,0.352411822634745,0.999875898879627
"HORVU.MOREX.r3.3HG0306630",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306650",1.86210762801735,8.13097371484178e-07,0.00144269481187392,0.134960302472084,NA
"HORVU.MOREX.r3.3HG0306670",1025.84940581972,-2.5804917097352e-06,0.00144264076592007,0.681975345196313,0.999875898879627
"HORVU.MOREX.r3.3HG0306680",0.771151198059908,1.1172516676237e-07,0.00144269492529791,0.722064316341825,NA
"HORVU.MOREX.r3.3HG0306690",424.492493499251,3.04656034849755e-06,0.00144267566165972,0.435433819158092,0.999875898879627
"HORVU.MOREX.r3.3HG0306700",630.367385268576,2.92010523569397e-06,0.00144267488967437,0.461706488380604,0.999875898879627
"HORVU.MOREX.r3.3HG0306710",1339.52779546617,-5.10818224477947e-06,0.00144263248104056,0.46186060309949,0.999875898879627
"HORVU.MOREX.r3.3HG0306720",317.0261666986,-1.13108837498555e-06,0.00144266559665196,0.805341666487229,0.999875898879627
"HORVU.MOREX.r3.3HG0306730",2574.28380085794,1.6636739454527e-06,0.00144265415540972,0.762509015404163,0.999875898879627
"HORVU.MOREX.r3.3HG0306740",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306750",846.397764330795,-1.64217996668824e-06,0.00144267333990778,0.681186057105325,0.999875898879627
"HORVU.MOREX.r3.3HG0306830",281.220959157207,-6.87580256689339e-06,0.00144266438282296,0.193807038859978,0.999875898879627
"HORVU.MOREX.r3.3HG0306840",1518.95231549142,4.95851274670615e-05,0.00144296390762657,0.257349941605944,0.999875898879627
"HORVU.MOREX.r3.3HG0306850",704.948290155709,-4.24289731667787e-06,0.00144265541300109,0.443139839906612,0.999875898879627
"HORVU.MOREX.r3.3HG0306860",2.58632495765236,-8.00212980425194e-07,0.00144269413632382,0.355668489453673,NA
"HORVU.MOREX.r3.3HG0306880",2412.40333046313,-1.55217127595299e-07,0.00144267351865909,0.96673540694534,0.999875898879627
"HORVU.MOREX.r3.3HG0306890",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0306910",637.000803467127,-6.73866472650635e-06,0.00144267443135018,0.133287390193641,0.999875898879627
"HORVU.MOREX.r3.3HG0306920",566.035121000506,-2.37104122571854e-06,0.00144262842651421,0.733574357765427,0.999875898879627
"HORVU.MOREX.r3.3HG0306970",0.275762728822969,2.06750497290368e-07,0.00144269499701675,0.665612074639428,NA
"HORVU.MOREX.r3.3HG0306990",3790.2046028314,-4.2378941941813e-06,0.00144267481645354,0.300853326604733,0.999875898879627
"HORVU.MOREX.r3.3HG0307000",7.95611115592437,2.41938286155784e-07,0.00144269230090281,0.86584012270962,NA
"HORVU.MOREX.r3.3HG0307010",203.888477018867,5.63224408743182e-06,0.00144265848413668,0.314259012555305,0.999875898879627
"HORVU.MOREX.r3.3HG0307020",3879.40277449843,-2.8634140974353e-06,0.00144263952183575,0.653580563566922,0.999875898879627
"HORVU.MOREX.r3.3HG0307030",608.376558851098,-9.0852366608371e-07,0.00144265731491715,0.860467402783446,0.999875898879627
"HORVU.MOREX.r3.3HG0307040",6375.24456704542,-2.18876693874828e-06,0.0014425635831777,0.821539383870456,0.999875898879627
"HORVU.MOREX.r3.3HG0307120",681.740125812472,6.49045401364902e-06,0.00144267379378289,0.154155039485602,0.999875898879627
"HORVU.MOREX.r3.3HG0307130",347.237983300542,-7.17940454346773e-07,0.00144268599437085,0.778184567329685,0.999875898879627
"HORVU.MOREX.r3.3HG0307140",185.688614990122,1.36510136991514e-06,0.0014426638314947,0.77617398727309,0.999875898879627
"HORVU.MOREX.r3.3HG0307150",0.142681948220409,-1.67334023369652e-07,0.00144269499085188,0.835691158998516,NA
"HORVU.MOREX.r3.3HG0307160",28.2782238713619,4.19315036005393e-08,0.00144268140980602,0.990643753142784,0.999875898879627
"HORVU.MOREX.r3.3HG0307170",208.360878386043,-1.61614059546725e-06,0.00144268016973459,0.625411411754115,0.999875898879627
"HORVU.MOREX.r3.3HG0307200",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307210",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307220",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307240",92.1897765686909,2.46990788990933e-06,0.00144269336390538,0.0651486578778427,0.999875898879627
"HORVU.MOREX.r3.3HG0307250",33.2558789887333,1.30571069560701,1.00229471983431,0.00280385798728825,0.383180219791401
"HORVU.MOREX.r3.3HG0307280",250.081224749119,7.94315970183576e-06,0.00144265360667399,0.197048477137008,0.999875898879627
"HORVU.MOREX.r3.3HG0307290",10067.9873316373,-1.59750917828409e-06,0.00144268190018765,0.606806637803939,0.999875898879627
"HORVU.MOREX.r3.3HG0307300",23.9425906545255,-1.2482939072416e-06,0.00144268456650978,0.652380624430198,0.999875898879627
"HORVU.MOREX.r3.3HG0307310",552.507977399065,5.40433433986426e-05,0.00144312091637495,0.843236762455053,0.999875898879627
"HORVU.MOREX.r3.3HG0307320",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307330",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307340",894.592150844247,-4.45285139851936e-06,0.00144269410859656,0.0149987293996353,0.752947047850075
"HORVU.MOREX.r3.3HG0307350",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307360",296.811567149014,-4.43751477478108e-06,0.00144266179292089,0.38773640342617,0.999875898879627
"HORVU.MOREX.r3.3HG0307370",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307380",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307390",1.53673903120401,4.22133249082342e-08,0.00144269468493272,0.934557183778524,NA
"HORVU.MOREX.r3.3HG0307400",1333.82477877044,-1.28594875859097e-05,0.0014426383353251,0.260308825915427,0.999875898879627
"HORVU.MOREX.r3.3HG0307410",182.821414245003,-9.60790485287266e-06,0.001442667831472,0.546733613740451,0.999875898879627
"HORVU.MOREX.r3.3HG0307420",217.798483793321,-3.44554062595833e-06,0.00144268874632709,0.161907114273045,0.999875898879627
"HORVU.MOREX.r3.3HG0307460",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307470",1.0301787683997,-7.627751106893e-07,0.00144269474939894,0.154005685710089,NA
"HORVU.MOREX.r3.3HG0307480",1.2509239384661,3.28177411069075e-07,0.00144269485356438,0.418757199578806,NA
"HORVU.MOREX.r3.3HG0307490",19.7674116833442,1.87740990412043e-06,0.00144269108233407,0.305044135811155,0.999875898879627
"HORVU.MOREX.r3.3HG0307510",12.7171808105082,1.1459320909211e-06,0.00144269140271307,0.495104646606467,NA
"HORVU.MOREX.r3.3HG0307530",559.913329302662,5.1872295892999e-06,0.00144266866631081,0.274460171336889,0.999875898879627
"HORVU.MOREX.r3.3HG0307540",169.426386096328,2.68181088701839e-06,0.00144268403225304,0.371655991505187,0.999875898879627
"HORVU.MOREX.r3.3HG0307560",689.011768008218,2.95586713356305e-07,0.00144266990647417,0.946526507426445,0.999875898879627
"HORVU.MOREX.r3.3HG0307620",0.247435387207792,-1.83486345653747e-07,0.00144269499645926,0.675329651310747,NA
"HORVU.MOREX.r3.3HG0307630",25.3681306362329,-8.22571641042794e-07,0.00144268640204401,0.741909948325822,0.999875898879627
"HORVU.MOREX.r3.3HG0307700",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307740",315.415742882978,-6.97994680718171e-06,0.00144264415476802,0.285546825364482,0.999875898879627
"HORVU.MOREX.r3.3HG0307760",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307780",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307800",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307810",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307820",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307840",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307850",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307860",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307870",130.019280409938,3.72914593009139e-06,0.00144264802822954,0.532957032215458,0.999875898879627
"HORVU.MOREX.r3.3HG0307880",3.32598780737626,8.85161003450661e-07,0.00144269424191063,0.291681902288087,NA
"HORVU.MOREX.r3.3HG0307890",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307900",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307910",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307920",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307930",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0307950",617.028970056748,-8.02170727183399e-06,0.00144262900407014,0.768788284038187,0.999875898879627
"HORVU.MOREX.r3.3HG0307960",0.506579177825084,2.38727684399521e-07,0.00144269501165384,0.47719670744439,NA
"HORVU.MOREX.r3.3HG0307970",167.43869958219,1.90364252647139e-07,0.00144266667538859,0.958804837944409,0.999875898879627
"HORVU.MOREX.r3.3HG0308000",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308010",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308020",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308030",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308040",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308050",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308070",168.97649137133,1.65550189952501e-06,0.00144265507234251,0.760268399296422,0.999875898879627
"HORVU.MOREX.r3.3HG0308080",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308140",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308150",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308180",650.087364374905,-7.77237550500119e-07,0.00144266336262661,0.869333694281959,0.999875898879627
"HORVU.MOREX.r3.3HG0308190",1769.62864336454,-2.68501325886897e-06,0.00144260466116591,0.723225290487914,0.999875898879627
"HORVU.MOREX.r3.3HG0308200",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308230",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308240",1246.38457845534,4.40876957008108e-06,0.00144261449527087,0.571999377454477,0.999875898879627
"HORVU.MOREX.r3.3HG0308250",1320.84010054124,4.33760785675572e-06,0.00144258574853364,0.565259806054723,0.999875898879627
"HORVU.MOREX.r3.3HG0308270",916.595729909642,0.640348021605929,0.551841426968803,0.00339374429322972,0.423237621635671
"HORVU.MOREX.r3.3HG0308290",554.56556125287,-2.94853768783618e-06,0.00144268228657398,0.357239610280541,0.999875898879627
"HORVU.MOREX.r3.3HG0308310",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308350",0.685364581885587,2.64702762937421e-07,0.00144269501356942,0.372034433261899,NA
"HORVU.MOREX.r3.3HG0308360",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308370",0.730364104317179,-2.81560027365579e-07,0.00144269489382188,0.447837807130424,NA
"HORVU.MOREX.r3.3HG0308410",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308420",12.5060241018495,-1.82208967812992e-06,0.0014426899927736,0.365250091535798,NA
"HORVU.MOREX.r3.3HG0308430",81.3785359743771,2.091885695163e-06,0.00144266486102323,0.68391497094963,0.999875898879627
"HORVU.MOREX.r3.3HG0308450",2.07146559079805,-3.75080742572911e-07,0.00144269407285572,0.657946132474917,NA
"HORVU.MOREX.r3.3HG0308460",1.22931510183971,4.57826534338156e-07,0.00144269473811702,0.348860489943346,NA
"HORVU.MOREX.r3.3HG0308480",1.36919846516431,-3.31890315798381e-07,0.00144269486547606,0.397368944332419,NA
"HORVU.MOREX.r3.3HG0308510",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308520",0.275762728822969,2.06750497290368e-07,0.00144269499701675,0.665612074639428,NA
"HORVU.MOREX.r3.3HG0308530",405.795908982323,3.70749733175851e-06,0.00144264814431823,0.535055360890457,0.999875898879627
"HORVU.MOREX.r3.3HG0308540",5.99278731264433,-5.99221800454443e-07,0.00144269293464877,0.630647802094291,NA
"HORVU.MOREX.r3.3HG0308560",156.216747100409,6.10630345091122e-07,0.00144268107939949,0.849805079989296,0.999875898879627
"HORVU.MOREX.r3.3HG0308570",496.128823043939,1.70180910949487e-06,0.00144267818641286,0.632694573222758,0.999875898879627
"HORVU.MOREX.r3.3HG0308580",189.807745368768,2.28570921260378e-06,0.00144265431113954,0.677895959076212,0.999875898879627
"HORVU.MOREX.r3.3HG0308590",54.9116125119384,-3.27455192978886e-06,0.00144269273239374,0.507484957539527,0.999875898879627
"HORVU.MOREX.r3.3HG0308620",37.4236350519925,3.39104361812999e-06,0.00144268767473395,0.193901590442277,0.999875898879627
"HORVU.MOREX.r3.3HG0308630",547.927595217129,1.1154351048696e-06,0.00144267532322686,0.770676198672814,0.999875898879627
"HORVU.MOREX.r3.3HG0308640",1561.8093014582,2.5820448252601e-06,0.00144266811858884,0.568082456317943,0.999875898879627
"HORVU.MOREX.r3.3HG0308660",27.208837628145,4.75940591946136e-07,0.00144268731557414,0.842303222789392,0.999875898879627
"HORVU.MOREX.r3.3HG0308720",523.891671104359,-4.19921777056949e-06,0.00144262977992365,0.548869346567836,0.999875898879627
"HORVU.MOREX.r3.3HG0308740",1.03083718997245,5.90663798395102e-07,0.00144269499236903,0.132730733579727,NA
"HORVU.MOREX.r3.3HG0308770",12456.7812113278,1.85614181783157e-06,0.00144268348738832,0.535225594177298,0.999875898879627
"HORVU.MOREX.r3.3HG0308780",5362.80301922435,2.06346698114325e-05,0.00144265595951876,0.0225084136864772,0.877202900059096
"HORVU.MOREX.r3.3HG0308800",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308810",1.88800773256056,-1.5224616602624e-07,0.00144269423174796,0.841276256282381,NA
"HORVU.MOREX.r3.3HG0308820",5318.2497182696,5.31678613465559e-06,0.00144267360239793,0.224551524329968,0.999875898879627
"HORVU.MOREX.r3.3HG0308830",4788.35296600928,-1.27062867910078e-06,0.0014426611631552,0.796358693983412,0.999875898879627
"HORVU.MOREX.r3.3HG0308840",1825.50278973332,5.69209532425123e-06,0.00144268515091659,0.0910677285160797,0.999875898879627
"HORVU.MOREX.r3.3HG0308890",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308900",26.9242290284062,-2.18930620295583e-06,0.00144268887019704,0.33062704771562,0.999875898879627
"HORVU.MOREX.r3.3HG0308910",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308930",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308950",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0308960",305.089117023622,-1.69379367663117e-06,0.00144265442759541,0.754493548164487,0.999875898879627
"HORVU.MOREX.r3.3HG0308970",1859.67636015858,1.15045831902437e-05,0.00144258125833315,0.247303876962237,0.999875898879627
"HORVU.MOREX.r3.3HG0308980",272.527727964603,2.51521999465436e-07,0.00144266464242179,0.958778594469831,0.999875898879627
"HORVU.MOREX.r3.3HG0308990",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309000",182.249804550736,2.82166446392521e-06,0.00144263974315268,0.66008454429675,0.999875898879627
"HORVU.MOREX.r3.3HG0309010",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309050",0.111865841940678,1.50478995105116e-07,0.00144269498746851,0.840823533975817,NA
"HORVU.MOREX.r3.3HG0309060",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309080",3.6753012443171,5.33307170612571e-07,0.00144269437293362,0.467026656926356,NA
"HORVU.MOREX.r3.3HG0309090",4819.25289450135,-9.59768465955979e-07,0.00144267236540438,0.811440556520183,0.999875898879627
"HORVU.MOREX.r3.3HG0309110",3.89439429444281,1.16614991926833e-06,0.00144269362853311,0.29136566119831,NA
"HORVU.MOREX.r3.3HG0309130",1674.56378964988,-5.46650186113209e-06,0.00144265632287004,0.330653811114814,0.999875898879627
"HORVU.MOREX.r3.3HG0309140",0.499494412704325,2.38057999158931e-07,0.00144269501133634,0.480703344871278,NA
"HORVU.MOREX.r3.3HG0309150",33.1679598631038,-1.0117287118919e-06,0.00144268265661796,0.737646708082707,0.999875898879627
"HORVU.MOREX.r3.3HG0309170",3.46478275718,-3.63176245087192e-08,0.00144269318870233,0.973585337027142,NA
"HORVU.MOREX.r3.3HG0309190",44.8601588126319,8.13243910683334e-06,0.00144268193877879,0.0535188437996832,0.999875898879627
"HORVU.MOREX.r3.3HG0309200",0.827288186468906,2.56226351883717e-07,0.00144269502293608,0.356820486120706,NA
"HORVU.MOREX.r3.3HG0309210",4736.81725546738,6.24490793633323e-06,0.00144255995841765,0.537896563000565,0.999875898879627
"HORVU.MOREX.r3.3HG0309220",32.8319429790251,-5.57103204543912e-07,0.00144268358283909,0.845191197132568,0.999875898879627
"HORVU.MOREX.r3.3HG0309240",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309260",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309270",3787.39373155293,5.03504208488226e-05,0.00144293648208847,0.970620975493821,0.999875898879627
"HORVU.MOREX.r3.3HG0309280",0.137881364411484,1.5900973110376e-07,0.00144269498844261,0.840823533975817,NA
"HORVU.MOREX.r3.3HG0309300",50311.8163420828,4.04866699101525e-06,0.00144269055693375,0.0824999009324266,0.999875898879627
"HORVU.MOREX.r3.3HG0309330",32.6086154765255,2.42867519548661e-07,0.00144269155234125,0.881250902648084,0.999875898879627
"HORVU.MOREX.r3.3HG0309340",2.81021739081315,-9.40094981403392e-07,0.00144269467333754,0.145086174007602,NA
"HORVU.MOREX.r3.3HG0309350",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309360",0.475666796938807,-1.31221257085537e-08,0.00144269492055293,0.97698708863596,NA
"HORVU.MOREX.r3.3HG0309380",6.17140769518448,-9.15140281206635e-07,0.00144269363630816,0.389525365059379,NA
"HORVU.MOREX.r3.3HG0309400",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309410",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309460",452.29885226651,2.27833771868061e-06,0.00144268077235883,0.493231157210907,0.999875898879627
"HORVU.MOREX.r3.3HG0309470",234.448565754045,-1.10518884093069,0.356108465341361,6.13713607407663e-05,0.0460924002372587
"HORVU.MOREX.r3.3HG0309490",0.285363896440819,-2.12768682870708e-07,0.00144269500037571,0.657124521745084,NA
"HORVU.MOREX.r3.3HG0309500",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309510",1.05539568376084,1.19916224739366e-08,0.00144269489259344,0.970823136076324,NA
"HORVU.MOREX.r3.3HG0309520",1355.01642092979,4.65770125423284e-06,0.00144265851755444,0.388918216126482,0.999875898879627
"HORVU.MOREX.r3.3HG0309530",953.16215032692,1.66091827661951e-06,0.00144267880882008,0.640607636541615,0.999875898879627
"HORVU.MOREX.r3.3HG0309540",2192.84382282976,1.5265136556741e-05,0.0014426545988632,0.0672181326786865,0.999875898879627
"HORVU.MOREX.r3.3HG0309550",650.839728227826,-7.71786508509221e-06,0.00144265253551602,0.211005685651889,0.999875898879627
"HORVU.MOREX.r3.3HG0309560",11664.5036877768,-2.64139366322474e-05,0.00144278637552053,0.258249903541804,0.999875898879627
"HORVU.MOREX.r3.3HG0309570",329.480068531691,-2.11564081086061e-06,0.0014426742706327,0.590056046417585,0.999875898879627
"HORVU.MOREX.r3.3HG0309580",2289.76064147139,7.9565473031997e-07,0.00144268266893945,0.794124845424761,0.999875898879627
"HORVU.MOREX.r3.3HG0309590",194.248302752154,-2.86401029408738e-06,0.00144266206872907,0.564376614775533,0.999875898879627
"HORVU.MOREX.r3.3HG0309610",526.095449041136,-2.69371265186257e-06,0.0014426628585179,0.582157585758418,0.999875898879627
"HORVU.MOREX.r3.3HG0309620",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309630",165.853562172249,-5.27106584044112e-06,0.00144268095413867,0.153814364458672,0.999875898879627
"HORVU.MOREX.r3.3HG0309650",1019.05499279604,8.61690088934977e-07,0.00144264106607234,0.893228852910286,0.999875898879627
"HORVU.MOREX.r3.3HG0309660",6284.22297764965,-3.3080142108426e-07,0.00144267386187103,0.929117984203341,0.999875898879627
"HORVU.MOREX.r3.3HG0309700",2.35326437855906,-3.91600245755476e-07,0.00144269449617173,0.542397389125594,NA
"HORVU.MOREX.r3.3HG0309720",0,NA,NA,NA,NA
"HORVU.MOREX.r3.3HG0309730",588.86247977993,-1.32443029968722e-06,0.00144267803712196,0.706113038954221,0.999875898879627
