	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HORVU.MOREX.r3.5HG0492750	411.818831993775	-0.203816884326916	0.211716723360556	-0.962686749973044	0.335704748070905	0.999457307108351
HORVU.MOREX.r3.5HG0492770	1.27795330557164	0.073069749100031	2.18282993998709	0.033474778662997	0.973295978268304	NA
HORVU.MOREX.r3.5HG0492800	1.85658804448835	-2.08646647195014	2.37579571413775	-0.878217962737331	0.379825445769919	NA
HORVU.MOREX.r3.5HG0492820	0.296926397442893	-1.75293686827788	4.05358507352127	-0.432441119770341	0.66542083768501	NA
HORVU.MOREX.r3.5HG0492830	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0492840	0.296926397442893	-1.75293686827788	4.05358507352127	-0.432441119770341	0.66542083768501	NA
HORVU.MOREX.r3.5HG0492850	0.337363605808101	-1.91202681251289	4.03852462603024	-0.473446862299404	0.635894403094606	NA
HORVU.MOREX.r3.5HG0492860	685.87812239403	0.0561423960918448	0.202236693796595	0.277607367080039	0.781313776247089	0.999457307108351
HORVU.MOREX.r3.5HG0492880	1.0120908174243	-3.49620137809091	3.92247052738754	-0.891326360180318	0.372754111006837	NA
HORVU.MOREX.r3.5HG0492890	2.34385488071849	-2.51427604509888	2.26487161483009	-1.11011857300684	0.266947934803751	NA
HORVU.MOREX.r3.5HG0492940	5.18265750057103	-0.619756683403647	1.4308570670736	-0.433136682667529	0.664915474698507	NA
HORVU.MOREX.r3.5HG0492970	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0492990	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493000	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493040	4970.56883084674	-0.530829129868222	0.296655383888465	-1.78937972711057	0.0735536819728618	0.776491471393302
HORVU.MOREX.r3.5HG0493070	1578.97339061056	0.137959335159956	0.259745561110506	0.531132599803171	0.5953268950151	0.999457307108351
HORVU.MOREX.r3.5HG0493080	3.02835986631548	0.202331410656118	1.71457436362236	0.118006786377381	0.906062280706272	NA
HORVU.MOREX.r3.5HG0493090	145.391889015876	0.341478512877805	0.325742206411687	1.04830908048259	0.294496227331322	0.999457307108351
HORVU.MOREX.r3.5HG0493120	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493130	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493150	0.337237423575522	1.84616513072705	4.0340122228744	0.457649860419011	0.647204015646921	NA
HORVU.MOREX.r3.5HG0493160	1.45952243303163	-0.460628465750638	2.12545840845582	-0.216719585722354	0.828426883533643	NA
HORVU.MOREX.r3.5HG0493170	7.14974149319433	0.110450990961125	1.10012893733595	0.100398223528771	0.920028180060744	0.999457307108351
HORVU.MOREX.r3.5HG0493180	2317.75963127484	-0.198913898477784	0.308530233548128	-0.644714445616089	0.519112253228173	0.999457307108351
HORVU.MOREX.r3.5HG0493200	1795.65005119087	0.161121141575181	0.353828702048405	0.455364815353897	0.648846803561813	0.999457307108351
HORVU.MOREX.r3.5HG0493210	1.25088964656378	-1.35023960876912	3.12592080291282	-0.431949397921704	0.665778191180959	NA
HORVU.MOREX.r3.5HG0493220	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493240	432.699745114842	-0.109377996419558	0.203566774655256	-0.537307704583873	0.591055084364288	0.999457307108351
HORVU.MOREX.r3.5HG0493280	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493290	0.303771452268153	1.71602996117968	4.0458098956377	0.424149924352589	0.671456477945051	NA
HORVU.MOREX.r3.5HG0493300	38.3555477422568	-0.286033199885534	0.466438077193508	-0.613228666078368	0.539725152821624	0.999457307108351
HORVU.MOREX.r3.5HG0493330	280.719946607236	-0.830362833502147	1.01133403127703	-0.82105694836911	0.411613830888728	0.999457307108351
HORVU.MOREX.r3.5HG0493340	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493360	681.136073084568	-0.182727082721583	0.292793335803118	-0.624082109725522	0.532573662370698	0.999457307108351
HORVU.MOREX.r3.5HG0493380	1231.95098210988	-0.159932101561	0.183842033815159	-0.869943060583203	0.384331521735182	0.999457307108351
HORVU.MOREX.r3.5HG0493390	1394.67903205989	-0.0159916649491637	0.17046379210696	-0.0938126786428019	0.925257960004014	0.999457307108351
HORVU.MOREX.r3.5HG0493400	57.4011599566554	0.140574599415329	0.399159533837366	0.352176479574216	0.724705915016749	0.999457307108351
HORVU.MOREX.r3.5HG0493410	0.337363605808101	-1.91202681251289	4.03852462603024	-0.473446862299404	0.635894403094606	NA
HORVU.MOREX.r3.5HG0493420	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493430	156.323397258665	-0.108352467339352	0.23194006630819	-0.467157180145749	0.640387426796853	0.999457307108351
HORVU.MOREX.r3.5HG0493440	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493450	269.187474685829	-0.226756177862797	0.208042634010421	-1.08995052356162	0.275734939098722	0.999457307108351
HORVU.MOREX.r3.5HG0493460	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493560	738.060034282647	-0.106275340345912	0.167123922638669	-0.635907407317653	0.524836774399481	0.999457307108351
HORVU.MOREX.r3.5HG0493600	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493730	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493760	4.07673662001268	1.51717351855646	1.66857572412959	0.909262610390603	0.363211521896842	NA
HORVU.MOREX.r3.5HG0493780	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493810	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493820	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493830	668.288257290995	0.127519971575279	0.209574398428453	0.608471132597874	0.542875046231041	0.999457307108351
HORVU.MOREX.r3.5HG0493850	878.050209582481	0.358992327144984	0.198356094760033	1.80983764365438	0.0703209684053083	0.770721271421917
HORVU.MOREX.r3.5HG0493870	17.0453946425273	0.216835614525115	0.66213144392012	0.327481222219789	0.743303943186421	0.999457307108351
HORVU.MOREX.r3.5HG0493890	1299.37867770008	-0.213557557836328	0.174027292663636	-1.22714980258354	0.21976629226833	0.981197002968755
HORVU.MOREX.r3.5HG0493900	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0493910	1042.70546330619	0.344830999376972	0.231027199880545	1.49259913791653	0.135542149156858	0.889316297106332
HORVU.MOREX.r3.5HG0493920	1022.77858317056	0.111306204482863	0.280499981383978	0.396813589554201	0.691504928733464	0.999457307108351
HORVU.MOREX.r3.5HG0493950	5.28954042674958	-0.304430715820377	1.44720328657589	-0.21035794946311	0.833388309799876	NA
HORVU.MOREX.r3.5HG0493980	19.5368851184379	0.019225062606362	0.692338804873677	0.0277682869586803	0.977846959545109	0.999457307108351
HORVU.MOREX.r3.5HG0493990	28.3441991029704	0.491325844976214	0.627293090825416	0.783247659128062	0.433481692863392	0.999457307108351
HORVU.MOREX.r3.5HG0494000	1241.43415570979	0.0388653863473074	0.248606028710253	0.156333241590872	0.8757703554582	0.999457307108351
HORVU.MOREX.r3.5HG0494010	2176.89185146345	0.0787084136914027	0.177494994769907	0.443440187107446	0.657447373535128	0.999457307108351
HORVU.MOREX.r3.5HG0494020	2414.85289148871	0.0424290705459695	0.174354380666512	0.243349610051518	0.807734575920907	0.999457307108351
HORVU.MOREX.r3.5HG0494040	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494050	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494060	0.663881906503249	2.8273970285728	3.59750698768335	0.785932324315936	0.431907136076879	NA
HORVU.MOREX.r3.5HG0494070	5180.76987689455	0.477058680665709	0.263962241283247	1.80729894679822	0.0707156801734151	0.771189213741865
HORVU.MOREX.r3.5HG0494080	1380.45291730374	0.152201456834864	0.239371358133393	0.635838213985685	0.524881877276241	0.999457307108351
HORVU.MOREX.r3.5HG0494110	25.9130732932663	-0.369220049003556	0.580537163369567	-0.635997266498015	0.524778203689494	0.999457307108351
HORVU.MOREX.r3.5HG0494120	13.4988333267242	0.285045414550614	0.677240401429342	0.420892513129776	0.673833572509051	0.999457307108351
HORVU.MOREX.r3.5HG0494140	19.9209040847525	-0.640256055532771	0.550512312490011	-1.16301859378375	0.244821958512131	0.999457307108351
HORVU.MOREX.r3.5HG0494150	421.309777104879	0.00938294903341493	0.219327671959171	0.0427805071270789	0.965876502820981	0.999457307108351
HORVU.MOREX.r3.5HG0494180	142.519156442902	0.0235681725679953	0.330418598048678	0.0713282263988154	0.943136531019137	0.999457307108351
HORVU.MOREX.r3.5HG0494190	0.634290003250994	-2.82974868635618	3.63767263659705	-0.777900863834557	0.436627458996394	NA
HORVU.MOREX.r3.5HG0494200	19.7226382260066	3.32970573245389	1.12338118043271	2.96400348381421	0.00303664848981497	0.191313985039896
HORVU.MOREX.r3.5HG0494240	12.2184051567412	1.54256443506711	3.57775170283076	0.431154692441798	0.666355895178537	0.999457307108351
HORVU.MOREX.r3.5HG0494290	15.9432999415085	1.73148073845723	1.13865019716976	1.52064325177392	0.128349386657046	0.886638630538277
HORVU.MOREX.r3.5HG0494300	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494310	266.692770455379	-0.471818797072354	0.252247280317892	-1.87046138407419	0.0614197746447141	0.748208840536119
HORVU.MOREX.r3.5HG0494320	949.882832935326	0.209523042405776	0.203233329327158	1.03094823619453	0.302565094774651	0.999457307108351
HORVU.MOREX.r3.5HG0494330	2640.61340687929	0.203456257515498	0.190366421419734	1.0687612657639	0.285177257146735	0.999457307108351
HORVU.MOREX.r3.5HG0494340	8.92060811250683	-0.0272112336411085	1.10454412109178	-0.0246357145192278	0.980345531870691	0.999457307108351
HORVU.MOREX.r3.5HG0494350	14.7065092568217	-0.186551766507999	0.730715765557226	-0.255300043192224	0.798491366586108	0.999457307108351
HORVU.MOREX.r3.5HG0494410	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494460	567.915398805294	-0.148165869664689	0.339069756050513	-0.436977545241799	0.662127632829346	0.999457307108351
HORVU.MOREX.r3.5HG0494470	99.8148749472029	-0.164651459290929	0.288810004405127	-0.570103032372676	0.568607818579507	0.999457307108351
HORVU.MOREX.r3.5HG0494490	12.4157736856601	0.651134516122575	0.716083388106735	0.909299848225945	0.363191870708854	0.999457307108351
HORVU.MOREX.r3.5HG0494510	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494520	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494530	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494540	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494550	0.314364392915948	1.75881257843044	4.04181733004741	0.435153901032387	0.663450721214719	NA
HORVU.MOREX.r3.5HG0494560	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494570	4416.77963694668	-0.182495665085663	0.155973522452162	-1.17004259579785	0.241983827566398	0.999457307108351
HORVU.MOREX.r3.5HG0494580	1.47033618455126	-4.03701403001651	2.77932298456082	-1.45251705269311	0.146357891122395	NA
HORVU.MOREX.r3.5HG0494590	3.14901719007798	-0.846657957462343	1.90431680199646	-0.444599321171098	0.656609338137783	NA
HORVU.MOREX.r3.5HG0494600	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494610	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494630	0.476981624560441	-0.791155857000701	4.05358430765821	-0.195174393068874	0.845256424920513	NA
HORVU.MOREX.r3.5HG0494640	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494650	11.1799405618396	0.375485555856019	0.668580582976569	0.561616004736976	0.574377673560685	0.999457307108351
HORVU.MOREX.r3.5HG0494660	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494680	33.8791806607813	0.837502823151519	0.589313996375571	1.42114870561767	0.155273533057639	0.918127679282043
HORVU.MOREX.r3.5HG0494710	117.514515836298	-0.582643438250291	0.343519682382894	-1.6960991411283	0.0898671062876912	0.822995883875598
HORVU.MOREX.r3.5HG0494790	7233.33248057222	0.271412293162916	0.214826176361654	1.26340419849954	0.206443956065537	0.967684718698278
HORVU.MOREX.r3.5HG0494810	509.427926919809	0.466278291416331	0.203799334619125	2.28792842865629	0.0221416894399091	0.52051672654253
HORVU.MOREX.r3.5HG0494820	250.41826421796	0.132974063299623	0.210587287159942	0.631443925665982	0.527750302715045	0.999457307108351
HORVU.MOREX.r3.5HG0494830	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494840	1812.94221241984	0.133638718035942	0.201221876843818	0.664136127403623	0.506603189325319	0.999457307108351
HORVU.MOREX.r3.5HG0494850	822.967986082411	0.0699213352595547	0.170369366873767	0.410410254745868	0.681505025026625	0.999457307108351
HORVU.MOREX.r3.5HG0494860	4.18026942020093	0.235893321359375	1.08603350653181	0.217206301592562	0.828047573954724	NA
HORVU.MOREX.r3.5HG0494880	15.8273191718402	-0.110214574044157	0.644403131500267	-0.171033579224795	0.864197362193777	0.999457307108351
HORVU.MOREX.r3.5HG0494890	213.777338932749	-0.387381755017226	0.452684305110276	-0.855743728342554	0.392139546941783	0.999457307108351
HORVU.MOREX.r3.5HG0494900	95.0352065085986	0.552091015271422	0.32976323835397	1.6742042503804	0.0940904644523799	0.828144699957966
HORVU.MOREX.r3.5HG0494930	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494940	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0494970	1867.74946885843	-0.255183158583482	0.217148639622373	-1.17515430456876	0.239932988031194	0.999457307108351
HORVU.MOREX.r3.5HG0494980	213.318574905544	0.457833992256918	0.249973215124177	1.83153219847768	0.0670211463301933	0.759460390816959
HORVU.MOREX.r3.5HG0494990	916.442990401715	-0.073408406425625	0.25724973348289	-0.285358532472523	0.775369473602352	0.999457307108351
HORVU.MOREX.r3.5HG0495000	47.8713364019375	0.212103275370048	0.430636694510825	0.492534143220153	0.622341791201023	0.999457307108351
HORVU.MOREX.r3.5HG0495010	30.0082963995803	0.471056783986803	0.509731209471769	0.924127805466249	0.355419777951351	0.999457307108351
HORVU.MOREX.r3.5HG0495020	819.530442532391	-0.29707523197201	0.174973626240489	-1.6978286291198	0.0895401108061352	0.822995883875598
HORVU.MOREX.r3.5HG0495030	1868.78796996343	0.186102115395974	0.167902621907181	1.10839314646827	0.267692063472982	0.999457307108351
HORVU.MOREX.r3.5HG0495090	13.1377989590533	-1.9429565632629	1.08999077109553	-1.78254404971711	0.0746605545591287	0.779670015901568
HORVU.MOREX.r3.5HG0495100	275.26969638168	-0.129232959660355	0.211641526415286	-0.610621941021026	0.541449893741518	0.999457307108351
HORVU.MOREX.r3.5HG0495130	744.664893470594	-0.00618077199552175	0.16199534929935	-0.0381540088789853	0.969564889770831	0.999457307108351
HORVU.MOREX.r3.5HG0495160	39.9831374034707	0.637440392753274	0.467357963591371	1.36392325029603	0.172591722387587	0.934989531832703
HORVU.MOREX.r3.5HG0495170	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495180	24.6116460667789	1.18062101460629	0.537150592163248	2.19793300394889	0.0279538805561759	0.57033592457406
HORVU.MOREX.r3.5HG0495190	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495200	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495210	0.314364392915948	1.75881257843044	4.04181733004741	0.435153901032387	0.663450721214719	NA
HORVU.MOREX.r3.5HG0495220	1.84718277107599	0.293906207639172	2.02181011742201	0.145367858784844	0.884420440047729	NA
HORVU.MOREX.r3.5HG0495230	6.03047598775674	1.69268309792097	1.13677245005218	1.48902544026579	0.136480669706934	NA
HORVU.MOREX.r3.5HG0495240	364.511022874776	-0.0673170350129937	0.363243016369969	-0.185322310352225	0.852976239981449	0.999457307108351
HORVU.MOREX.r3.5HG0495250	5.52362838541482	0.42288555158608	1.27102771182405	0.332711511835723	0.739352058984187	NA
HORVU.MOREX.r3.5HG0495260	2.82426019564488	1.85204769670977	1.73976648523972	1.06453809314219	0.287085007327713	NA
HORVU.MOREX.r3.5HG0495270	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495280	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495290	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495300	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495310	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495320	0.842028506550615	0.279946546765491	3.47997120071254	0.0804450757259632	0.935883277800188	NA
HORVU.MOREX.r3.5HG0495330	15061.1454550816	0.253213013573854	0.22836332779542	1.10881644622334	0.267509374168412	0.999457307108351
HORVU.MOREX.r3.5HG0495360	2285.52660987793	0.874364976237159	0.378922505473296	2.30750341720935	0.0210267719561188	0.511628182275838
HORVU.MOREX.r3.5HG0495370	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495430	2227.76981365912	0.0661134414069283	0.211504202789111	0.312586892057409	0.754594538052097	0.999457307108351
HORVU.MOREX.r3.5HG0495450	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495470	44.5361763536376	-0.584735110343617	0.498226565877337	-1.17363294210124	0.240542080482895	0.999457307108351
HORVU.MOREX.r3.5HG0495480	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495490	758.16360260762	0.12964903541669	0.174720457665555	0.742036949473084	0.458064948952701	0.999457307108351
HORVU.MOREX.r3.5HG0495500	3.0417054455352	-1.44839999694768	1.47816477252041	-0.979863695762435	0.327153405507974	NA
HORVU.MOREX.r3.5HG0495520	1096.6680082871	0.0819005814461373	0.168314779631006	0.486591739749097	0.626547678443163	0.999457307108351
HORVU.MOREX.r3.5HG0495530	1113.83279027531	-0.23670978883836	0.286824281681726	-0.825278067290774	0.40921374079609	0.999457307108351
HORVU.MOREX.r3.5HG0495540	2990.60873018214	-0.0982844309159377	0.16627167998129	-0.591107462960602	0.554448419768032	0.999457307108351
HORVU.MOREX.r3.5HG0495560	199.397839247445	0.0267581718292976	0.375904318924533	0.071183464733401	0.943251741261304	0.999457307108351
HORVU.MOREX.r3.5HG0495570	604.099437062609	0.219621583208909	0.224778268888193	0.977058789068936	0.328540048491128	0.999457307108351
HORVU.MOREX.r3.5HG0495580	3114.7943292264	-0.150442827375815	0.181550418074245	-0.828655912619775	0.407299139643709	0.999457307108351
HORVU.MOREX.r3.5HG0495600	793.982498132427	-0.323075481295969	0.226822567543534	-1.42435333835978	0.154344214462609	0.916595806488322
HORVU.MOREX.r3.5HG0495620	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495630	472.53647913941	0.219640159822575	0.218372087684509	1.00580693325558	0.314508451490421	0.999457307108351
HORVU.MOREX.r3.5HG0495640	39.1616803175473	-1.09821066372493	0.47952834531215	-2.29018925463113	0.0220103480634078	0.5200710033133
HORVU.MOREX.r3.5HG0495720	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495730	662.363494234588	0.104620801845261	0.174825949049217	0.59842833637819	0.549554163060576	0.999457307108351
HORVU.MOREX.r3.5HG0495740	274.923922440799	-0.0348972939269878	0.253378757178574	-0.137727780795741	0.890455562727862	0.999457307108351
HORVU.MOREX.r3.5HG0495750	18.0097380573606	0.0341716026688125	0.6846374790574	0.0499119661340473	0.960192541593807	0.999457307108351
HORVU.MOREX.r3.5HG0495770	1576.73941075649	-0.103308902305713	0.194139336500929	-0.532137917887746	0.59463047714698	0.999457307108351
HORVU.MOREX.r3.5HG0495790	163.233051306738	0.304028131392904	0.234619134185325	1.29583689944382	0.195031682445795	0.956791390925727
HORVU.MOREX.r3.5HG0495800	7.47680020349039	-1.05930821484784	1.10809921907407	-0.955968740536611	0.33908802766078	0.999457307108351
HORVU.MOREX.r3.5HG0495810	16.8476642633433	0.133992480763685	0.757557356648905	0.176874370749177	0.859607070376212	0.999457307108351
HORVU.MOREX.r3.5HG0495820	1.1125554652176	3.57899468630929	2.52641396961092	1.41663034220021	0.156591032556736	NA
HORVU.MOREX.r3.5HG0495830	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495840	1038.39707446078	0.130163855278258	0.192639004085034	0.675687957880025	0.499238783160938	0.999457307108351
HORVU.MOREX.r3.5HG0495850	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495860	744.3949089658	-0.172266284866876	0.206719513785647	-0.833333446427818	0.404656698161932	0.999457307108351
HORVU.MOREX.r3.5HG0495870	8.09029805566184	0.0626599368536508	0.929425023279594	0.0674179576449827	0.946248973579168	0.999457307108351
HORVU.MOREX.r3.5HG0495890	826.021701656218	0.055911105564439	0.225016515252959	0.248475564122859	0.803766474350523	0.999457307108351
HORVU.MOREX.r3.5HG0495900	239.201058342909	0.00275104465967912	0.207935695982303	0.0132302664373377	0.989444082626446	0.999457307108351
HORVU.MOREX.r3.5HG0495910	133.353835666992	0.744835609564808	0.383651947278046	1.9414357592847	0.0522054444117536	0.716684561213446
HORVU.MOREX.r3.5HG0495920	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495930	0.386371328148386	-2.08319367444391	4.02401540303318	-0.517690283410362	0.604674378674614	NA
HORVU.MOREX.r3.5HG0495940	827.479871351388	0.0860605193280468	0.200978636675387	0.428207299798976	0.668500202134332	0.999457307108351
HORVU.MOREX.r3.5HG0495950	1198.44955493064	0.00306351855200959	0.210796681974488	0.0145330492079584	0.988404712589532	0.999457307108351
HORVU.MOREX.r3.5HG0495960	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0495980	5.54775244053044	-0.797043656201233	1.19904194420488	-0.664733756857667	0.506220798701067	NA
HORVU.MOREX.r3.5HG0495990	1679.34560706057	0.153980786688556	0.159689775061876	0.964249505823979	0.334920849736747	0.999457307108351
HORVU.MOREX.r3.5HG0496000	102.847267067823	0.176585567243031	0.275498074391331	0.640968426487802	0.521543196740482	0.999457307108351
HORVU.MOREX.r3.5HG0496010	68.305941783012	0.198293303014799	0.388220036198655	0.510775551299292	0.609508230645864	0.999457307108351
HORVU.MOREX.r3.5HG0496040	668.565626870947	0.531470172524227	0.397718640940255	1.33629686370186	0.181452261229873	0.945821900687253
HORVU.MOREX.r3.5HG0496050	2558.76400311382	0.502978603348049	0.26511647367377	1.89719860247905	0.0578017312382097	0.735703405738584
HORVU.MOREX.r3.5HG0496060	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496070	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496080	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496140	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496150	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496160	16.2538071706648	0.287583265979827	0.715078184371126	0.402170381176908	0.687558638574357	0.999457307108351
HORVU.MOREX.r3.5HG0496170	534.580852248386	0.194812296983105	0.246710008217726	0.789640835369678	0.429737552942561	0.999457307108351
HORVU.MOREX.r3.5HG0496180	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496190	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496200	25.8338142159423	-0.337144109214899	0.517564252271075	-0.65140532356226	0.514784875052085	0.999457307108351
HORVU.MOREX.r3.5HG0496210	806.909948970501	0.0526242044852319	0.169383902217512	0.310680081142865	0.756043841360391	0.999457307108351
HORVU.MOREX.r3.5HG0496220	0.493534588929716	-0.961725443211876	3.40600055876745	-0.282362092024994	0.777665879004298	NA
HORVU.MOREX.r3.5HG0496250	829.664839229398	0.059078488785072	0.182565525735018	0.323601559205764	0.746239707362232	0.999457307108351
HORVU.MOREX.r3.5HG0496260	1020.53047817522	-0.0365602477255707	0.184657827352066	-0.197989157837677	0.843053546611817	0.999457307108351
HORVU.MOREX.r3.5HG0496280	497.341584242486	0.477181509752291	0.246746498446964	1.93389374420994	0.0531261934468159	0.719321398286728
HORVU.MOREX.r3.5HG0496380	3991.48782628035	0.00066697492170686	0.156862812718072	0.00425196329295463	0.996607434357928	0.999457307108351
HORVU.MOREX.r3.5HG0496450	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496480	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496490	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496510	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496530	0.944906510344407	0.857116845819151	3.36215447938111	0.254930834105197	0.798776520708265	NA
HORVU.MOREX.r3.5HG0496550	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496570	394.282790151774	-0.520136127768451	0.455832443127659	-1.14106868787043	0.253841340297095	0.999457307108351
HORVU.MOREX.r3.5HG0496580	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496610	2845.12266752105	-0.132509902277458	0.196258269753319	-0.675181241758692	0.499560622868991	0.999457307108351
HORVU.MOREX.r3.5HG0496620	4655.30814489556	0.0171359904968976	0.181064672611711	0.0946401650290186	0.924600645917966	0.999457307108351
HORVU.MOREX.r3.5HG0496630	625.35519521497	-0.0921052428147078	0.226108378581824	-0.407349976999534	0.68375096139857	0.999457307108351
HORVU.MOREX.r3.5HG0496640	564.978383873916	0.012876764593369	0.221153552658901	0.0582254476066666	0.953569050845102	0.999457307108351
HORVU.MOREX.r3.5HG0496660	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496680	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496690	1330.71751674177	0.0391845673043807	0.276032312324573	0.141956450585051	0.887114404635311	0.999457307108351
HORVU.MOREX.r3.5HG0496700	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496730	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496740	0.937796708423946	3.33323132837144	3.26769863004542	1.02005469467823	0.307702521757412	NA
HORVU.MOREX.r3.5HG0496780	837.752884497725	-0.271243874880694	0.173551536533345	-1.56290102812532	0.118075875813861	0.870832039242242
HORVU.MOREX.r3.5HG0496790	0.337363605808101	-1.91202681251289	4.03852462603024	-0.473446862299404	0.635894403094606	NA
HORVU.MOREX.r3.5HG0496820	58.0724692914278	1.3515800263458	0.760689168650957	1.77678358263305	0.0756038540593702	0.782965452972536
HORVU.MOREX.r3.5HG0496830	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496840	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496850	0.303771452268153	1.71602996117968	4.0458098956377	0.424149924352589	0.671456477945051	NA
HORVU.MOREX.r3.5HG0496860	457.10633187811	0.309562061087055	0.188897931968281	1.63877951368486	0.101259187211847	0.838359442832179
HORVU.MOREX.r3.5HG0496870	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496880	4705.9245438214	-0.0895810003352286	0.300728262868645	-0.297880217445198	0.765794587122579	0.999457307108351
HORVU.MOREX.r3.5HG0496890	44.318049023701	-0.86837354428229	0.520043612274149	-1.66980907713662	0.0949571438965704	0.830444232449065
HORVU.MOREX.r3.5HG0496910	2287.59695964227	0.224487791127803	0.166502554876883	1.3482543333572	0.177576594562744	0.942742889089455
HORVU.MOREX.r3.5HG0496920	0	NA	NA	NA	NA	NA
HORVU.MOREX.r3.5HG0496930	44.65367644025	0.52737856158645	0.516345205743328	1.02136817718146	0.307080036452831	0.999457307108351
HORVU.MOREX.r3.5HG0496940	303.257810747408	0.0342130151269713	0.215674427505846	0.158632692445858	0.873958270078079	0.999457307108351
